Public,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No
31/12/2002,0.003386764,0.003516227,0.022993245,0.032374294,0.024524561,0.024182124,0.021465704,0.020494474,0.017440416,0.034011668,0.01524998,0.030535183,0.023644393,0.029144999,0.013220988,0.019725422,0.014858518,0.024726586,-0.015570141,-0.027813632,-0.033520283,-0.047572327,-0.029205014,-0.040373393,-0.01179955,0.052514999,-0.022950205,0.03972058,-0.052213308,0.041646684,0.040532696,0.04324325,0.024726586,0.021465704,0.022993245,-0.097155122,-0.068388191,-0.056326484,-0.054339052,-0.04686601,-0.061478378,-0.058748018,-0.117921028,0.048968671,0.02637413,-0.008010958,-0.02823748,0.033253945,0.003683536
31/01/2003,0.003298462,0.003497716,0.011080657,0.016790818,0.008737667,0.035920696,-0.00244704,0.011168839,0.005614758,0.012742062,0.03025781,0.004208093,0.005280952,0.017838802,0.039657171,0.010909934,0.052642912,0.034955089,-0.071796057,-0.001610079,0.039167478,0.09622662,-0.038020411,-0.021846801,0.041728152,-0.014414864,-0.036025306,-0.037289324,-0.02101279,-0.022500217,0.011238006,0.011577075,0.034955089,-0.00244704,0.011080657,-0.051341366,0.002831492,-0.030248502,-0.089638359,-0.005791115,-0.094165955,-0.026196185,-0.001256689,0.07697221,0.005448165,-0.008612879,-0.01688408,-0.007243061,-0.006422531
28/02/2003,0.002890596,0.003559553,0.006878506,0.016274463,0.008596854,0.018279492,0.014555158,0.01090773,0.009821099,0.026828233,0.013760244,0.020546039,0.014454736,0.031605953,0.02858784,0.010792206,0.000409081,0.018377285,-0.018454953,-0.007544024,-0.029421725,0.009076776,-0.031023104,-0.016982368,-0.024164078,0.020624662,0.012376076,-0.013704941,-0.013560624,-0.012559583,0.01293244,0.014885944,0.018377285,0.014555158,0.006878506,-0.047321863,-0.034132385,-0.008486991,0.026740853,-0.027811188,0.013264375,-0.015004014,0.027773268,0.033647283,0.007697349,-0.005016445,-0.012495147,-0.010530801,0.003586676
31/03/2003,0.00306284,0.00314736,-0.005391786,-0.000341674,-0.001185787,0.014424103,-0.003157353,-0.003355015,-0.001426698,-0.008584218,0.025830952,0.000427565,0.000503912,0.016785539,-0.001315902,-0.000908684,0.017787774,0.024414763,0.002201269,-0.028642092,-0.024199302,-0.014906331,-0.012586781,-0.003175413,-0.021161626,-0.067738673,-0.03255793,0.066695039,0.012000867,-0.012441572,0.002497239,0.002760038,0.024414763,-0.003157353,-0.005391786,-0.032497338,-0.033964441,-0.041271477,-0.004476236,-0.028929119,-0.00474389,0.00970893,0.00892531,-0.075448789,0.001504525,-0.000906352,-0.002324515,0.021294547,0.003547187
30/04/2003,0.00293578,0.003057823,-0.000629677,-0.002846385,0.011519315,0.073089102,0.004031764,0.001643171,0.003637258,-0.003198905,0.057874867,0.019961683,0.013797582,0.060984836,0.044000816,0.009928751,0.058055445,0.06399307,0.098126549,0.017149707,0.026187774,-0.011425332,0.134969626,0.084701927,0.046778375,-0.009390213,0.009142974,0.189691293,0.081844508,0.022810791,0.012827009,0.020839884,0.06399307,0.004031764,-0.000629677,0.136049583,0.023600081,-0.002107099,0.091861491,0.049511585,0.121418743,0.082370548,0.085870299,-0.006225208,0.02540512,0.05595196,0.073920689,0.0240517,0.003282174
30/05/2003,0.002906475,0.002956863,0.020437576,0.027084129,0.027500015,0.02710804,0.023354578,0.021542511,0.018652261,0.037784561,0.012594415,0.032408846,0.02514087,0.043392899,0.030405006,0.021238288,0.017657107,0.029427228,0.071907263,0.06363376,0.081381062,0.048584858,0.077980116,0.066456552,0.07344098,0.165106466,0.047806259,0.030633443,0.061779139,0.092960918,0.035544903,0.040751861,0.029427228,0.023354578,0.020437576,0.016588151,0.078740402,0.051625714,0.035405164,0.082059041,0.117557457,0.052687154,0.08322519,0.058456336,0.040954442,0.054091892,0.061819804,-0.007050242,0.000344362
30/06/2003,0.003021959,0.003027331,-0.005230623,-0.002270439,0.000616369,0.051312356,-0.004583153,0.000307563,-0.005272588,-0.006808162,0.027912268,-0.002288233,-0.000631281,0.003004205,-0.004713846,0.003306856,0.041044782,0.019918201,0.009587835,0.058755335,0.041178791,-0.05748974,0.009806976,0.021770166,0.033303921,0.122110229,0.074936845,0.023596134,0.014653393,0.030884621,-0.010843486,-0.007253883,0.019918201,-0.004583153,-0.005230623,0.03935048,0.061102395,0.077979418,0.001357845,0.043187997,0.025553859,0.01275684,0.0032363,-0.024723841,-0.005136097,0.008724705,0.016878118,0.002369588,-0.001588815
31/07/2003,0.00295795,0.003437219,-0.017037185,-0.02068334,-0.009754113,0.013187821,-0.034885114,-0.015597711,-0.019262042,-0.031744019,-0.013489785,-0.043435874,-0.025579837,-0.036375453,-0.038411292,-0.009961185,0.000358423,-0.01611979,0.006052009,0.044791489,0.051557502,-0.000957388,0.020424256,0.028052967,0.046486283,0.057119893,0.038675823,0.041112013,0.026221859,-0.000518381,-0.02913661,-0.033924838,-0.01611979,-0.034885114,-0.017037185,0.049039007,0.08099032,0.044660608,0.032962027,0.062789609,0.091532853,0.01763135,0.062750854,0.006015715,-0.019128434,0.005177136,0.01947453,0.017307757,-0.000822194
29/08/2003,0.00263446,0.002305821,0.001451632,0.006170316,0.001523755,0.008151107,0.004483133,0.001321045,-0.004649039,0.01199793,0.01216426,0.008314697,0.002088845,0.023218354,0.001047078,0.002293418,0.016302398,0.01212865,0.000988571,0.08146468,0.058419058,-0.03056105,0.004633913,0.028494558,0.061391191,0.197570791,0.102354439,0.051714869,0.019686814,-0.028470455,-0.002288151,0,0.01212865,0.004483133,0.001451632,0.025325868,0.073420472,0.069949925,0.009318645,0.067136231,0.064610456,0.019502499,0.050555967,0.039486997,0.003098823,0.016181474,0.023877152,0.017793417,0.003676373
30/09/2003,0.003037024,0.002982822,0.008784136,0.004323897,0.014296948,0.025466275,0.024703326,0.015667986,0.015546336,0.021245753,0.0274282,0.035805961,0.024700232,0.033232083,0.021269199,0.016829043,0.017274811,0.033658917,0.031841591,0.046489405,0.015445908,-0.03783734,0.025014021,0.011986386,0.018084323,0.046396068,0.073545635,0.047428878,-0.010157548,0.005372056,0.048061778,0.049934408,0.033658917,0.024703326,0.008784136,-0.047245309,-0.005270521,0.014588261,-0.014282508,-0.010659608,-0.022958568,-0.010619557,-0.027927567,0.00083754,0.041748584,0.026416543,0.017397695,-0.003041472,0.00310752
31/10/2003,0.003007416,0.002648863,-0.02181941,-0.013082072,-0.018634727,0.03425387,-0.012057066,-0.012969359,-0.010641611,-0.002534726,0.02049044,-0.010516487,-0.009431496,0.006694766,-0.013580675,-0.009509274,0.016894826,0.016342316,0.066727669,0.057293091,0.068383948,-0.013750093,0.063801708,0.062059144,0.051690981,0.085206119,0.048110417,0.093404884,0.061685867,0.076237159,-0.005577642,-0.00690975,0.016342316,-0.012057066,-0.02181941,0.070357003,0.095873358,0.029113129,0.04556086,0.08943926,0.05844237,0.056570036,0.087099042,0.047755842,0.006258796,0.03500443,0.051913626,0.017527502,0.001331435
28/11/2003,0.00278132,0.002936073,0.002475193,0.002301884,0.001488402,0.014272714,0.001021838,-0.003993961,0.001206779,0.001099055,0.013362161,0.005079996,0.003128702,0.01168194,0.003922641,-0.000659583,0.008690454,0.017781006,0.02679609,-0.021288316,-0.000585785,0.025244417,0.042259125,0.014917881,0.011083405,0.043645558,-0.038820141,0.03183221,0.014396194,0.05752045,0.01302831,0.012953368,0.017781006,0.001021838,0.002475193,0.018137364,-0.007793312,-0.034517599,0.015994681,0.009660183,-0.005094351,0.008798149,0.005763567,-0.003146395,0.013358985,0.014162053,0.014634445,-0.011237219,-0.000434445
31/12/2003,0.003368917,0.003472264,0.021012836,0.031609018,0.028300485,0.023539689,0.007562869,0.013512545,0.009050414,0.017819407,0.024136362,0.011386338,0.01176984,0.031267356,0.02509099,0.01195366,0.008362191,0.031102824,0.077624668,0.069547801,0.071060755,0.032463858,0.078376147,0.060388969,0.085128937,0.190406966,0.068218989,0.110107861,0.044832332,0.015275786,0.032671361,0.032005854,0.031102824,0.007562869,0.021012836,0.033876766,0.054135267,0.0464344,0.032717689,0.069280166,0.014604763,0.052444578,0.030819118,0.07375594,0.037521942,0.049301925,0.056231327,0.019697586,0.003068777
30/01/2004,0.003114887,0.003036667,-0.001514108,-0.00061357,-0.00985019,0.031917757,0.006760589,0.005257666,0.005468795,0.00728853,0.015571266,0.010483409,0.006755214,0.005429836,0.010724944,0.005725031,0.025129838,0.012718945,0.000415667,0.033891227,0.043162823,0.067444993,0.019779823,0.023703869,0.032874014,-0.036575482,0.025596526,0.013710618,0.022981068,0.03769383,0.00373289,0.004956459,0.012718945,0.006760589,-0.001514108,0.037748799,0.053375508,0.005554286,-0.019535147,0.037722469,0.066804671,0.018354972,0.017226768,0.018129688,0.007227811,0.015715477,0.020708222,0.005947398,-0.004897648
27/02/2004,0.002964068,0.003015578,0.009773977,0.010817419,0.008550271,0.007153289,0.009936709,0.014061887,0.010635331,0.017715,-0.0008296,0.012453722,0.011038237,0.005232784,0.0102784,0.013474584,0.010459231,9.02109E-05,0.047688861,0.017808135,0.045207969,0.072039039,0.029108863,0.020341889,0.051342266,-0.000806947,-0.007052863,0.044189098,0.015324074,0.04684269,0.005152215,0.009370803,9.02109E-05,0.009936709,0.009773977,0.021744598,0.035187863,0.029199771,0.025694758,0.038484664,0.047293195,0.013899444,-0.01490896,0.064883838,0.007810408,0.01426602,0.018063438,-0.009605402,0.002203573
31/03/2004,0.003625446,0.003427541,0.00632006,0.013958913,0.005488572,0.000725045,0.007889954,0.009544487,0.004472066,0.016561246,0.00782736,0.009442007,0.008219451,0.025694115,0.012442796,0.009811569,0.010108362,0.011092535,-0.022768029,0.076779704,-0.007896095,0.022089727,-0.02684194,0.004479368,0.014976593,0.053192318,0.157993991,0.002755586,-0.009396793,0.029159318,0.011076524,0.009283833,0.011092535,0.007889954,0.00632006,-0.026848974,-0.028484942,0.080373859,-0.013914819,-0.001569578,0.005913424,-0.015086233,-0.021724276,0.030876653,0.009922022,0.00711823,0.005468941,0.002240592,0.001777415
30/04/2004,0.003338586,0.003433563,-0.011167455,-0.01129647,-0.009001727,0.002765004,-0.025629706,-0.009866693,-0.013570171,-0.028083737,-0.007481969,-0.031440293,-0.018857545,-0.0553387,-0.043629107,-0.007956046,0.004803462,-0.020648395,-0.010188267,-0.048430696,-0.057985515,-0.108402149,-0.010446281,-0.028200342,-0.070543539,0.010310232,-0.040612687,-0.086606041,-0.02572053,-0.031100686,-0.036564036,-0.035341314,-0.020648395,-0.025629706,-0.011167455,0.016621494,-0.043499283,0.003254032,0.029066216,-0.05781305,0.000311112,-0.015698428,-0.025623115,-0.017735798,-0.03510039,-0.03154582,-0.029454896,0.045382325,0.003548523
31/05/2004,0.00354709,0.003256907,-0.005957916,-0.001313588,-0.010295744,-0.018992008,-0.002609966,-0.002139788,-0.001268911,0.01032324,-0.01546913,-0.007236011,-0.004718378,-0.014085465,0.00018899,-0.00241306,-0.012827668,-0.01300096,0.021886461,-0.038329447,-0.030020984,-0.018122293,0.014993131,0.003244368,-0.042995193,-0.204031035,-0.045064859,-0.012848275,0.016295879,0.039567314,0.004900361,0.00258102,-0.01300096,-0.002609966,-0.005957916,-0.006292015,-0.031872466,-0.033592759,-0.011674986,-0.023406805,-0.033331181,0.013722899,0.046631793,0.016955527,0.004610562,0.003906765,0.003492767,0.012105613,0.003653841
30/06/2004,0.003594236,0.00347528,0.008562321,0.008385812,0.008444201,0.033751691,0.00328859,0.002812786,-0.000537132,0.003223133,0.014554847,0.004414018,0.002721657,0.012644946,0.003211997,0.002703452,0.017352701,0.015571294,0.004770238,0.027768415,-0.016023337,-0.104784796,0.017517169,0.022964916,-0.011356157,0.008476406,0.063429158,0.038655224,0.022981272,0.003698315,0.002922566,0.002788897,0.015571294,0.00328859,0.008562321,0.025393737,-0.006394458,0.040434638,0.011184779,-0.002124271,0.046073079,0.019444937,0.034436224,-0.04146148,0.006429977,0.014947976,0.019958563,0.017575236,-0.000469747
30/07/2004,0.003693694,0.003714797,0.004530181,-0.003215691,0.004656916,0.005059941,0.007709869,0.008684771,0.00530186,0.00632231,0.0132733,0.012442093,0.009064398,0.02928598,0.009002559,0.009081897,0.012693379,0.016445623,-0.012104741,-0.040419683,-0.005975738,-0.000166338,-0.027771495,-0.039494295,0.002574666,0.077697885,-0.066300438,0.039565355,-0.047931658,0.044595335,-0.000207483,0.004350001,0.016445623,0.007709869,0.004530181,-0.02499764,-0.015452995,-0.039104755,-0.012640694,-0.015655332,-0.047851628,-0.033096938,-0.076491914,0.017664386,-0.007082675,-0.02377957,-0.033601273,0.021424599,-0.002558713
31/08/2004,0.00406852,0.00424892,0.015929719,0.019340366,0.018831028,0.021541155,0.017212902,0.013974968,0.016109549,0.021829133,0.01881039,0.02377661,0.019148244,0.04282985,0.02572143,0.014273652,0.012455935,0.026034669,0.005551297,0.016607336,0.029262371,-0.045287619,0.003027237,0.000651633,0.022790879,0.018481377,0.006468983,0.052021718,-0.008991218,-0.016544333,0.021887267,0.022720823,0.026034669,0.017212902,0.015929719,-0.012109617,0.045519456,-0.00819972,0.016631976,0.046197316,-0.002994214,0.004044942,-0.022013047,-0.018225976,0.018171031,0.009145886,0.003836978,0.011507689,0.002578365
30/09/2004,0.003894673,0.004132279,0.008703311,0.009153978,0.013249777,0.040899274,0.00209654,0.004007035,0.004633822,0.004264292,0.013999166,0.00615717,0.005567184,0.015264968,0.007097147,0.00471404,0.012225317,0.017925164,0.031191499,0.006861218,0.04934103,0.060743282,0.043288905,0.0254862,0.059762625,0.082948777,-0.02791357,0.071384932,0.021602083,0.02280085,0.01181709,0.01270479,0.017925164,0.00209654,0.008703311,0.022794885,0.035002287,-0.019067087,0.026119701,0.047680883,0.026813541,0.010830591,0.03220585,0.068466131,0.014209184,0.020018556,0.023435834,-0.002009776,0.000992141
29/10/2004,0.00375547,0.003907198,0.009362829,0.008214213,0.011101277,0.020367208,0.006375793,0.009758028,0.006515839,0.010533126,0.01890823,0.009763004,0.008386947,0.01734615,0.02291206,0.008210851,0.009707999,0.020219986,0.0286706,0.017717849,0.01310615,-0.051768757,0.039303881,0.02493899,0.019645879,0.033914949,0.021800244,0.029919234,0.018769664,0.061075898,0.023953957,0.020840481,0.020219986,0.006375793,0.009362829,0.015662952,-0.005829004,-0.011293373,0.011644008,0.007112317,0.025164143,0.015277272,0.052465772,0.016922476,0.024126338,0.024544977,0.024791235,0.007372032,0.00260831
30/11/2004,0.004131828,0.00433531,0.013134677,0.011525686,0.017576634,0.02080736,-0.010820147,0.011202661,0.003281854,0.006250509,0.010822756,-0.010173636,-0.000145278,0.008182965,-0.00148383,0.010060233,0.020894832,0.019148099,0.068493872,0.064288006,0.0844143,0.027020868,0.074064371,0.060129273,0.072689546,0.119902815,0.046557455,0.092045043,0.048235074,0.067868801,0.026496979,0.021153727,0.019148099,-0.010820147,0.013134677,0.030019201,0.059982255,0.014761008,0.020564186,0.051749925,0.036071235,0.040461567,0.057574097,-0.011978462,0.03238263,0.046676355,0.055084429,-0.001327964,0.001990166
31/12/2004,0.004004666,0.004035702,0.006695672,0.011445271,0.008014939,0.02983359,0.00836914,0.007148596,0.00649736,0.014626952,0.014897135,0.013681893,0.009396038,0.025275445,0.013409734,0.00555593,0.009047099,0.01992014,0.033171411,0.04404941,0.035067932,-0.064749427,0.045716489,0.041278795,0.053643861,0.119718526,0.052244648,0.081135196,0.035260626,0.023068571,0.015321934,0.016835443,0.01992014,0.00836914,0.006695672,0.028772534,0.022579602,0.047995774,0.027997998,0.031383613,0.053050923,0.034028662,0.032018195,-0.049103928,0.019864384,0.03089605,0.037385266,-0.007327814,0.005218678
31/01/2005,0.004014509,0.00413938,-0.00133292,-0.001862469,0.005276523,-0.006627178,0.006234036,0.012546195,0.008377674,0.003824909,-0.000531628,0.007967204,0.00804304,0.007043514,0.00775086,0.010713565,0.010582778,-0.003672183,-0.002765467,-0.004847792,-0.00205085,-0.052656697,-0.013766341,-0.018065692,-0.009311338,-0.022103749,-0.007375719,-0.018600426,-0.02693654,0.01352078,-0.010524264,-0.007631615,-0.003672183,0.006234036,-0.00133292,0.017931097,0.006236341,-0.013831414,0.010632321,0.010663774,0.040780441,-0.02437501,-0.062527165,0.010432545,-0.011844014,-0.015049121,-0.016934478,-0.000676975,-0.005398215
28/02/2005,0.003619182,0.003502547,-0.002743549,-0.003857966,0.002163718,0.013949272,-0.006361362,-0.005531455,-0.005831863,-0.007592277,0.014230352,-0.005959382,-0.00375441,0.011985921,0.005543258,-0.001733322,0.015053476,0.016464166,0.051130314,0.037404244,0.058945238,0.094730478,0.052797067,0.037373363,0.076996755,0.038859772,0.017894305,0.113513855,0.024672578,0.037305673,0.001903566,0.00338895,0.016464166,-0.006361362,-0.002743549,0.030567815,0.046224169,0.028808426,0.026972474,0.071029167,0.002619328,0.02104422,-0.004838741,0.070645796,0.00811078,0.023185444,0.032052893,-0.000958496,0.002506005
31/03/2005,0.004022469,0.004124926,0.003866406,0.003523587,-0.00565071,-0.017440689,-0.002356711,0.005298908,0.004309365,0.004531852,-0.026590202,-0.013252694,-0.004903307,-0.029565554,-0.010129556,0.001469196,-0.015116783,-0.028848606,-0.027581207,-0.02905411,-0.044571351,-0.093978079,-0.026165638,-0.026359913,-0.060918513,-0.034314658,-0.014458394,-0.069611423,-0.02270325,-0.012459245,-0.012098137,-0.016432832,-0.028848606,-0.002356711,0.003866406,-0.001478176,-0.038545003,0.004850874,-0.007801376,-0.046895502,0.006378988,-0.017708162,-0.01876665,0.035650081,-0.014593947,-0.020655202,-0.024220646,0.008201925,0.004325977
29/04/2005,0.00377669,0.003995125,0.014604782,0.012763467,0.007734663,-0.00875338,0.014651083,0.014837084,0.012784049,0.016758281,-0.010061784,0.012968483,0.011289364,0.015065732,0.014235977,0.010136039,-0.003273447,-0.004574851,-0.009710973,-0.018694785,-0.016545967,-0.022659055,-0.024287225,-0.023509844,-0.020706217,-0.043998013,-0.02069066,-0.015667656,-0.025443289,0.012875077,0.013086726,0.011556495,-0.004574851,0.014651083,0.014604782,-0.025701024,-0.01976474,-0.044353153,-0.02103347,-0.03613806,-0.05534847,-0.018965614,-0.041501157,-0.058344116,0.006682326,-0.008871216,-0.018020359,0.014224079,0.003881767
31/05/2005,0.00416288,0.004428857,0.016531503,0.008891568,0.018355765,0.009386636,0.01083423,0.011194098,0.00876494,0.009434332,0.017903717,0.013748091,0.010652945,0.02989416,0.008579567,0.00871402,0.001094714,0.012860126,-0.010156454,-0.000894392,0.015981925,-0.067123452,0.00487538,0.020134724,0.019884316,0.080368216,-0.016293453,0.061408201,0.038964091,-0.018217419,-0.013397377,-0.009270153,0.012860126,0.01083423,0.016531503,0.058595504,0.034057551,0.017914081,0.038003204,0.044618728,0.038635874,0.031818583,0.08656127,-0.007763953,-0.00752926,0.006721884,0.015104909,0.010737138,0.003352903
30/06/2005,0.003892454,0.004224674,0.01520503,0.019216242,0.018277991,0.032432432,0.005392302,0.011569363,0.008457596,0.010317403,0.018762325,0.008199609,0.009330977,0.019768279,0.012011293,0.01040576,0.026244823,0.017132653,0.024780397,0.01877583,0.034848813,0.028476884,0.016963389,0.016165887,0.037491576,0.044780001,0.003653691,0.040212979,0.013806131,-0.002045708,-0.004484589,-0.000658925,0.017132653,0.005392302,0.01520503,0.036691003,0.038054152,0.027164765,0.032966415,0.038223882,0.032437307,0.00141967,-0.031777525,0.016835698,-0.000870756,0.007905696,0.013068315,0.007935899,0.000499334
29/07/2005,0.003719746,0.003989591,-0.007639773,-0.00979998,-0.001416705,0.019019379,-0.010949234,-0.00532776,-0.007727577,-0.010887717,0.014913369,-0.00987338,-0.006021573,0.001513115,-0.012204979,-0.001943126,0.01719115,0.01340318,0.010498938,0.031176231,0.050754374,0.007548571,0.040354095,0.04087494,0.049725654,0.07068093,0.012252562,0.059957865,0.044184995,0.005918126,-0.008006847,-0.007648687,0.01340318,-0.010949234,-0.007639773,0.046565447,0.064000999,0.021675581,0.031467039,0.067969929,0.048331412,0.03718822,0.074859076,0.044828955,0.000547466,0.021322225,0.033542672,0.01287307,0.000639853
31/08/2005,0.004107963,0.004190184,0.013952072,0.022176453,0.015083182,0.005618798,0.013897332,0.010483616,0.008726331,0.02045452,0.004378719,0.015304089,0.012080985,0.018614548,0.011981362,0.008631306,0.008240801,0.007797411,0.035215523,0.027572517,-0.00419283,0.078896379,0.020238172,0.010618833,0.023508402,0.041362754,0.059502161,0.053437544,-0.005623233,0.023780067,0.016459134,0.018205991,0.007797411,0.013897332,0.013952072,-0.007814232,-0.016795227,0.060425363,0.008217308,0.013835063,0.02626824,-0.009123957,-0.013845186,0.075481523,0.015437081,0.012954954,0.011494878,0.004067848,0.00327395
30/09/2005,0.003678287,0.003713979,-0.002633143,0.001655986,-0.003324898,-0.003904524,-0.010427035,-0.000895303,-0.005582727,0.001153798,-0.00922075,-0.016141801,-0.0087386,0.025522699,0.022030887,-0.000836426,0.001939479,-0.001939142,0.014586697,0.069459172,0.052150414,0.010769645,0.025851946,0.0317369,0.070852696,0.075413367,0.085858184,0.143560678,0.012330874,0.005894439,-0.015920275,-0.017358391,-0.001939142,-0.010427035,-0.002633143,0.049460975,0.057049905,0.125572378,0.03461229,0.086983242,0.018419568,0.00809937,0.012631856,0.046526323,-0.00758027,0.01267403,0.024588324,-0.001559266,0.001478668
31/10/2005,0.003801926,0.003843401,0.000935568,0.004405476,-0.002440488,0.001093906,-0.005816807,-0.01073992,-0.007202322,-0.00877398,-0.007268433,-0.011546135,-0.008366394,-0.015772953,-0.02642664,-0.009723756,0.002212234,-0.00881191,-0.027783748,-0.03307818,-0.065259744,-0.054662514,-0.036244593,-0.029727253,-0.059223694,-0.114336794,-0.003604576,-0.045820327,-0.022342022,-0.009085178,-0.014886017,-0.013547622,-0.00881191,-0.005816807,0.000935568,-0.025313024,-0.062349535,0.014736704,-0.031082484,-0.054857058,-0.031082163,-0.016670757,-0.013944752,-0.062840473,-0.017483233,-0.023790759,-0.027501068,-0.001998159,0.001501941
30/11/2005,0.003675763,0.003735437,0.011549222,0.010013939,0.013420998,-0.00593706,0.004497833,-0.000980009,0.003262383,0.001809816,0.005051054,0.005876903,0.004506784,0.017190178,0.067944396,-0.000780329,-0.003862878,0.004613429,0.010349083,0.04667946,0.060862024,0.000411383,0.018019583,0.037853186,0.063320574,0.099675987,0.0343136,0.072342968,0.042849198,0.032835372,-0.007097904,-0.004241288,0.004613429,0.004497833,0.011549222,0.041495382,0.073048513,0.071803502,0.027647143,0.073501458,0.074089086,0.037822072,0.059813529,0.002583935,0.000768537,0.01987275,0.031110523,0.002972489,-5.08369E-05
30/12/2005,0.003687046,0.003721535,0.013562862,0.021317683,0.0145671,0.013960305,0.008761232,0.01049143,0.007308061,0.015903082,0.008962331,0.01011264,0.007596701,0.025840246,0.026208382,0.004099968,0.005470542,0.011864862,0.030517853,0.076669605,0.054525967,0.049954767,0.035200114,0.03092732,0.054593469,0.090321193,0.096530578,0.002672161,0.004992599,0.031509975,0.009871514,0.008180643,0.011864862,0.008761232,0.013562862,0.038096284,0.047120048,0.071042092,0.036984996,0.054565956,0.051504478,0.000348119,-0.015927446,0.031882213,0.01355628,0.022504997,0.027768949,0.005470884,0.003037659
